ano,id_municipio,sigla_uf,indice_atendimento_urbano_agua,indice_coleta_esgoto,indice_tratamento_esgoto,indice_perda_distribuicao_agua,extensao_rede_agua
2016,2515708,PB,99.9,100.0,0.0,22.86,5.55
2016,2609709,PE,86.5,41.57,100.0,53.15,23.75
2016,4128625,PR,100.0,13.69,100.0,16.47,5.67
2016,4101903,PR,100.0,60.93,100.0,41.52,90.5
2016,4111506,PR,100.0,17.5,100.0,24.96,196.67
2016,4117305,PR,100.0,60.31,100.0,32.74,83.34
2016,4117800,PR,100.0,23.7,100.0,9.23,59.46
2016,4122651,PR,100.0,62.94,100.0,20.47,21.21
2016,4125100,PR,100.0,8.77,100.0,24.54,35.87
2016,3301603,RJ,79.6,13.68,75.0,7.14,15.12
2016,3303500,RJ,93.8,35.9,0.0,43.14,739.49
2016,2402600,RN,99.8,12.27,99.59,29.69,185.5
2016,2408904,RN,100.0,78.16,100.0,15.41,34.14
2016,2411502,RN,51.2,14.03,100.0,47.84,47.78
2016,4309100,RS,100.0,26.05,92.4,38.82,163.93
2016,4314506,RS,100.0,90.2,0.0,17.35,33.84
2016,4317004,RS,100.0,100.0,100.0,41.59,25.0
2016,4321501,RS,100.0,44.55,0.0,14.64,157.17
2016,2800308,SE,99.3,51.05,100.0,33.45,1573.07
2016,2804458,SE,98.8,100.0,0.0,55.07,52.96
2016,3501509,SP,100.0,99.93,100.0,32.67,17.8
2016,3507803,SP,99.1,87.5,100.0,31.62,104.0
2016,3514809,SP,96.3,86.97,99.77,30.06,31.23
2016,3515608,SP,100.0,94.43,100.0,17.82,32.29
2016,3521200,SP,89.8,100.0,100.0,26.13,16.47
2016,3527504,SP,100.0,99.44,100.0,10.62,11.99
2016,3530102,SP,99.1,55.49,0.0,80.13,154.0
2016,3535309,SP,99.7,73.37,100.0,30.02,95.0
2016,3539608,SP,100.0,97.46,100.0,10.71,18.75
2016,3545704,SP,100.0,100.0,100.0,15.58,40.01
2016,1705508,TO,97.1,30.23,100.0,31.43,232.83
2016,2700102,AL,97.4,23.07,0.0,25.59,32.0
2016,2914703,BA,100.0,11.42,100.0,27.32,236.63
2016,2920601,BA,100.0,55.56,100.0,28.1,99.88
2016,2929305,BA,100.0,12.87,100.0,44.62,101.1
2016,2305001,CE,63.5,11.69,100.0,6.15,55.67
2016,2310407,CE,99.8,12.96,100.0,23.4,21.44
2016,5201454,GO,100.0,99.44,100.0,28.53,17.54
2016,3107307,MG,99.9,86.42,0.0,55.5,142.1
2016,3109600,MG,93.4,98.09,22.22,9.38,37.0
2016,3113008,MG,68.4,100.0,1.4,29.59,35.93
2016,3114808,MG,81.7,60.9,0.0,22.07,16.61
2016,3118205,MG,91.9,96.47,88.24,22.47,42.02
2016,3118908,MG,92.7,35.95,100.0,34.9,40.04
2016,3119955,MG,98.3,32.5,100.0,8.2,135.0
2016,3124104,MG,76.2,14.16,100.0,33.9,107.6
2016,3137205,MG,100.0,95.0,100.0,30.74,264.57
2016,3137536,MG,90.3,100.0,0.0,15.44,36.04
2016,3140605,MG,98.6,100.0,0.0,21.49,10.16
2016,3144359,MG,90.7,51.42,0.0,13.95,21.08
2016,3144904,MG,96.7,60.13,0.0,23.02,10.18
2016,3152907,MG,88.8,100.0,0.0,22.59,46.5
2016,3159209,MG,91.8,67.06,0.0,29.22,30.98
2016,3170206,MG,100.0,76.44,100.0,25.2,3206.0
2016,5002605,MS,99.0,54.57,100.0,31.31,72.52
2016,5004304,MS,99.0,14.32,100.0,29.31,72.71
2016,5007901,MS,99.0,4.24,100.0,44.2,107.64
2016,5106752,MT,100.0,79.21,100.0,30.77,163.86
2016,1505536,PA,89.8,23.13,81.67,81.93,734.95
2016,2503555,PB,65.5,100.0,0.0,21.46,2.65
2016,4110102,PR,100.0,66.42,100.0,34.69,157.07
2016,4117602,PR,100.0,70.04,100.0,23.93,221.6
2016,3301900,RJ,79.9,40.29,6.42,25.93,396.36
2016,3303203,RJ,99.8,26.69,0.0,37.89,248.1
2016,2409803,RN,100.0,18.72,100.0,47.34,48.24
2016,4218301,SC,100.0,2.03,100.0,51.46,145.0
2016,3507506,SP,100.0,91.37,100.0,35.29,636.14
2016,3513504,SP,85.6,48.75,100.0,40.83,252.29
2016,3514924,SP,100.0,65.15,56.69,9.93,7.0
2016,3523909,SP,100.0,100.0,82.99,54.41,794.0
2016,3525904,SP,99.5,99.09,100.0,42.08,1861.4
2016,3526902,SP,100.0,100.0,100.0,15.57,1170.0
2016,3532843,SP,100.0,78.84,100.0,12.5,9.5
2016,3534906,SP,82.8,59.66,100.0,23.14,54.12
2016,3538204,SP,100.0,62.52,100.0,26.11,52.15
2016,3541406,SP,100.0,98.67,100.0,28.96,989.33
2016,3549201,SP,100.0,100.0,100.0,16.13,18.38
2016,3554706,SP,100.0,98.07,100.0,36.75,56.16
2016,3556107,SP,100.0,100.0,100.0,12.06,77.19
2016,1716109,TO,97.1,7.01,100.0,46.59,372.0
2016,2900702,BA,100.0,18.86,100.0,60.18,614.0
2016,2909307,BA,100.0,30.95,100.0,13.84,190.0
2016,2919207,BA,100.0,93.6,100.0,52.03,431.2
2016,2303501,CE,66.4,2.06,100.0,21.82,134.92
2016,2308302,CE,74.4,41.74,0.0,32.2,26.74
2016,2309706,CE,85.7,40.92,100.0,5.27,193.58
2016,3201803,ES,97.7,57.47,0.0,17.35,8.09
2016,3202553,ES,100.0,96.33,0.0,40.04,27.0
2016,3202801,ES,99.1,17.19,100.0,8.52,245.3
2016,3205069,ES,69.4,90.7,100.0,30.09,52.9
2016,5200134,GO,94.3,33.44,100.0,28.99,90.75
2016,5202502,GO,100.0,34.46,100.0,33.69,70.17
2016,5218508,GO,100.0,99.98,100.0,30.38,204.6
2016,5221403,GO,100.0,44.05,100.0,35.68,369.76
2016,5221601,GO,100.0,57.83,100.0,25.4,209.28
2016,3110707,MG,95.6,8.2,0.0,72.12,58.03
2016,3127503,MG,94.3,72.79,0.0,6.56,19.35
2016,3134608,MG,95.4,56.47,100.0,39.1,53.0
2016,3135704,MG,85.9,81.73,0.0,39.27,17.92
2016,3144805,MG,95.8,16.4,100.0,39.65,469.86
2016,3151206,MG,100.0,33.81,100.0,35.84,279.2
2016,3156007,MG,89.5,100.0,0.0,18.42,20.64
2016,3169406,MG,100.0,87.14,0.31,11.78,254.01
2016,5005004,MS,99.0,13.65,100.0,22.99,175.77
2016,4104006,PR,100.0,79.44,100.0,46.4,236.88
2016,4110508,PR,100.0,68.95,100.0,43.61,43.34
2016,4111555,PR,100.0,37.45,100.0,17.24,44.06
2016,4120804,PR,100.0,70.36,100.0,40.77,167.29
2016,3300258,RJ,97.1,88.69,100.0,30.5,143.0
2016,2400505,RN,97.7,46.67,0.0,0.0,45.0
2016,2409902,RN,83.9,35.43,100.0,56.73,39.67
2016,2412906,RN,100.0,33.86,100.0,43.15,21.44
2016,4304408,RS,100.0,11.49,100.0,19.8,193.65
2016,4305934,RS,100.0,100.0,0.0,28.89,2.0
2016,4307500,RS,99.4,8.51,59.9,33.11,44.63
2016,4318002,RS,97.1,15.32,100.0,35.93,199.35
2016,4202008,SC,98.7,90.81,100.0,0.0,300.0
2016,4207502,SC,100.0,1.96,100.0,44.5,379.77
2016,4211900,SC,95.0,8.8,100.0,57.3,710.0
2016,2807006,SE,95.8,64.51,0.0,55.86,6.76
2016,3500600,SP,97.2,96.32,29.04,33.92,45.73
2016,3509205,SP,100.0,58.93,0.0,30.07,268.88
2016,3524204,SP,85.8,100.0,100.0,22.6,35.35
2016,3524808,SP,100.0,100.0,100.0,18.14,247.12
2016,3527108,SP,100.0,91.3,100.0,16.37,237.98
2016,3527256,SP,100.0,100.0,100.0,12.4,9.53
2016,3528601,SP,99.6,82.02,100.0,10.99,40.0
2016,3530201,SP,97.7,87.3,100.0,19.19,39.33
2016,3531407,SP,100.0,95.08,100.0,18.84,98.53
2016,3533908,SP,100.0,80.0,30.0,27.34,211.84
2016,3541059,SP,100.0,96.16,100.0,30.38,20.33
2016,3545209,SP,91.6,92.38,89.55,44.05,540.0
2016,3545308,SP,100.0,64.21,100.0,41.24,245.42
2016,3546603,SP,100.0,82.54,100.0,41.27,180.2
2016,3548104,SP,98.9,95.72,100.0,29.24,16.25
2016,3548609,SP,100.0,70.79,79.63,21.44,72.73
2016,1304237,AM,88.0,100.0,0.0,26.98,52.0
2016,2907202,BA,90.3,40.52,82.05,36.29,240.8
2016,2302800,CE,93.8,11.42,100.0,0.0,109.3
2016,2304350,CE,88.1,26.45,100.0,33.49,33.74
2016,2304806,CE,90.7,33.31,100.0,16.25,10.77
2016,3200409,ES,83.6,37.94,95.9,18.76,154.83
2016,5220058,GO,99.8,98.51,100.0,23.7,14.64
2016,3106002,MG,84.6,80.51,0.0,34.04,30.9
2016,3131208,MG,100.0,100.0,0.0,29.01,98.0
2016,3134103,MG,93.8,100.0,100.0,30.5,11.81
2016,3145901,MG,97.4,74.01,63.62,30.85,149.88
2016,3153103,MG,100.0,100.0,0.0,62.29,7.4
2016,3165537,MG,93.7,67.96,14.4,38.57,168.05
2016,3170909,MG,99.8,11.21,100.0,13.57,61.25
2016,3172103,MG,82.6,100.0,0.0,28.39,23.28
2016,5106257,MT,100.0,43.08,100.0,40.4,160.0
2016,5108402,MT,97.0,54.5,64.93,60.7,1163.1
2016,1505064,PA,8.8,9.98,5.45,48.12,30.0
2016,2505006,PB,87.1,14.52,100.0,22.25,8.1
2016,2513943,PB,99.6,100.0,100.0,25.91,4.64
2016,2609402,PE,91.0,32.38,100.0,45.3,136.15
2016,2612505,PE,68.9,100.0,0.0,50.3,202.9
2016,2203909,PI,98.3,3.51,100.0,39.33,217.87
2016,4114005,PR,100.0,68.01,100.0,22.16,88.56
2016,4128005,PR,100.0,34.48,100.0,24.38,166.27
2016,3300506,RJ,63.2,83.75,2.14,35.32,79.92
2016,3304128,RJ,99.7,89.1,59.97,30.73,33.59
2016,3304201,RJ,100.0,99.94,62.04,30.84,487.0
2016,4307609,RS,81.9,3.1,24.55,34.92,167.59
2016,4321832,RS,78.1,91.82,100.0,0.0,30.0
2016,3500907,SP,100.0,97.66,100.0,18.26,13.19
2016,3513108,SP,100.0,95.93,100.0,26.21,161.0
2016,3513306,SP,100.0,100.0,100.0,26.81,17.16
2016,3522505,SP,95.7,49.8,50.0,52.8,456.49
2016,3523602,SP,85.1,100.0,100.0,31.36,80.43
2016,3535903,SP,100.0,100.0,100.0,12.55,25.08
2016,3536000,SP,100.0,100.0,100.0,13.14,46.94
2016,3544509,SP,100.0,79.62,100.0,10.52,44.76
2016,3548500,SP,100.0,97.63,100.0,17.25,1398.27
2016,3549805,SP,100.0,87.57,100.0,32.0,1940.0
2016,1718303,TO,98.3,19.72,80.0,21.75,18.0
2016,1720978,TO,100.0,38.01,100.0,0.0,19.0
2016,2904506,BA,100.0,100.0,0.0,17.41,15.85
2016,2910057,BA,77.3,78.73,100.0,63.57,211.22
2016,2913705,BA,100.0,100.0,0.0,39.86,95.75
2016,2918407,BA,94.4,25.31,89.16,0.01,482.0
2016,2931905,BA,100.0,42.99,100.0,27.07,82.52
2016,2302057,CE,74.6,11.71,100.0,29.21,43.47
2016,2313104,CE,80.8,10.79,100.0,50.41,81.59
2016,2313252,CE,100.0,6.25,100.0,22.43,8.48
2016,2313906,CE,51.2,19.33,100.0,49.99,17.28
2016,3202256,ES,96.6,100.0,70.0,23.83,28.5
2016,3204203,ES,83.3,45.48,100.0,24.36,128.67
2016,3204351,ES,100.0,80.0,100.0,47.02,28.0
2016,5209200,GO,100.0,52.3,100.0,36.88,70.86
2016,2100550,MA,47.2,100.0,0.0,66.04,10.4
2016,3105608,MG,83.8,70.29,23.19,22.82,280.61
2016,3108602,MG,85.2,66.93,100.0,31.19,94.86
2016,3109303,MG,88.4,25.46,95.49,24.8,88.14
2016,3117108,MG,93.5,100.0,0.0,18.29,34.46
2016,3117306,MG,100.0,97.85,0.0,39.46,110.0
2016,3118809,MG,67.7,32.66,100.0,33.81,40.92
2016,3138625,MG,97.5,62.31,92.62,16.52,25.5
2016,3141603,MG,94.5,100.0,0.0,44.11,28.5
2016,3144003,MG,78.6,59.2,0.0,36.49,48.06
2016,3144706,MG,96.3,100.0,0.0,73.15,120.0
2016,3147105,MG,98.2,78.17,100.0,33.57,389.8
2016,3147501,MG,98.9,28.46,0.0,19.51,4.22
2016,3150000,MG,91.9,100.0,0.31,28.58,7.66
2016,3164308,MG,91.6,71.71,100.0,15.52,24.61
2016,3170107,MG,100.0,79.99,76.0,30.33,1429.57
2016,5000609,MS,99.0,26.18,100.0,28.19,139.39
2016,5003157,MS,99.0,28.32,100.0,21.97,52.18
2016,5101803,MT,100.0,61.43,100.0,43.32,386.62
2016,5102678,MT,100.0,27.72,100.0,44.19,225.15
2016,2503209,PB,100.0,22.53,100.0,42.23,77.06
2016,2512804,PB,99.8,100.0,0.2,15.06,9.41
2016,2607307,PE,90.9,45.29,100.0,35.18,37.14
2016,2608750,PE,100.0,100.0,33.61,65.53,55.13
2016,4106803,PR,100.0,7.26,100.0,31.56,35.62
2016,4109708,PR,100.0,18.09,100.0,38.1,154.75
2016,4125704,PR,100.0,65.06,100.0,27.54,134.94
2016,4127502,PR,100.0,69.48,100.0,23.14,83.63
2016,3304755,RJ,73.6,1.96,0.0,60.61,91.8
2016,2403202,RN,100.0,24.82,100.0,34.75,12.98
2016,2406908,RN,85.7,87.43,100.0,27.99,6.6
2016,2409100,RN,100.0,100.0,100.0,26.65,30.31
2016,1100049,RO,100.0,30.51,100.0,54.1,525.0
2016,1100288,RO,72.1,10.73,81.82,43.82,248.97
2016,4311627,RS,56.4,0.01,0.0,50.0,32.0
2016,4316402,RS,94.7,13.96,49.85,29.14,109.18
2016,4322251,RS,10.8,100.0,100.0,50.0,2.4
2016,4218509,SC,100.0,31.48,100.0,27.98,34.21
2016,2807402,SE,91.0,39.57,0.0,42.99,105.33
2016,3509502,SP,99.6,78.73,86.35,21.59,4660.5
2016,3511300,SP,100.0,95.15,100.0,40.12,40.0
2016,3514700,SP,100.0,99.31,100.0,22.45,31.03
2016,3518305,SP,82.3,56.45,100.0,38.59,144.86
2016,3519402,SP,97.4,98.3,100.0,15.6,61.8
2016,3522703,SP,94.1,99.06,100.0,9.14,185.0
2016,3534609,SP,100.0,99.38,100.0,22.44,158.03
2016,3535804,SP,84.8,83.86,100.0,15.61,64.57
2016,3538709,SP,100.0,100.0,100.0,55.59,1647.94
2016,3539400,SP,99.7,88.2,100.0,17.0,44.48
2016,3541307,SP,99.3,95.29,100.0,15.86,203.15
2016,3543006,SP,100.0,65.06,91.33,44.16,82.97
2016,3545159,SP,100.0,100.0,100.0,40.85,61.0
2016,3550100,SP,99.4,93.12,100.0,38.57,176.88
2016,3550803,SP,100.0,100.0,0.0,34.17,62.0
2016,3553203,SP,100.0,96.2,100.0,0.0,32.0
2016,3116407,MG,99.5,97.79,0.0,14.98,23.0
2016,3118502,MG,100.0,72.29,0.0,8.79,14.5
2016,3123502,MG,100.0,80.0,0.0,8.93,10.96
2016,3503505,SP,95.4,20.0,1.98,50.0,8.0
2016,3163102,MG,97.1,25.5,59.68,0.0,43.0
2016,3518107,SP,99.7,100.0,100.0,0.0,9.0
2016,1600055,AP,64.4,72.92,100.0,87.21,7.95
2016,3132701,MG,98.2,20.59,0.0,0.0,20.0
2016,3159308,MG,100.0,94.55,0.0,0.0,42.0
2016,4309654,RS,98.7,31.52,0.0,58.93,13.0
2016,3509809,SP,97.9,24.38,32.0,0.0,42.0
2016,3118106,MG,99.9,58.46,0.0,3.06,26.0
2016,3116209,MG,93.8,100.0,0.29,45.45,10.0
2016,2502409,PB,0.0,68.51,0.0,25.7,29.13
2016,3167004,MG,100.0,57.8,0.0,0.0,7.0
2016,1501782,PA,13.9,100.0,0.0,46.1,23.0
2016,2507804,PB,100.0,83.72,0.0,2.27,10.0
2016,3153301,MG,99.9,80.0,0.0,0.0,7.0
2016,2921906,BA,100.0,100.0,59.96,31.74,200.0
2016,3150109,MG,99.9,14.41,0.0,12.81,14.2
2016,2500536,PB,99.1,83.72,0.0,2.27,10.0
2016,2511004,PB,89.0,5.82,34.37,3.51,18.75
2016,3119609,MG,99.8,54.15,0.0,45.62,25.4
2016,3153806,MG,99.0,30.0,0.0,11.76,28.0
2016,3161403,MG,99.7,100.0,0.0,0.0,18.0
2016,3534807,SP,93.3,89.74,100.0,21.42,42.5
2016,2504074,PB,0.0,100.0,0.0,50.74,3.23
2016,2403004,RN,0.0,100.0,0.0,42.79,17.81
2016,3509106,SP,100.0,83.33,0.0,0.0,14.02
2016,1303106,AM,98.2,25.72,0.0,5.0,640.0
2016,1600105,AP,22.1,18.76,0.0,84.59,25.4
2016,3147600,MG,89.6,69.07,0.0,11.82,56.0
2016,2109551,MA,91.0,8.44,0.0,79.55,10.0
2016,3145406,MG,100.0,8.75,0.0,16.67,16.0
2016,2514651,PB,99.8,100.0,100.0,10.78,5.7
2016,4315313,RS,96.8,34.99,0.0,0.0,5.0
2016,3506409,SP,97.9,88.24,100.0,7.27,26.0
2016,3530409,SP,84.9,63.2,100.0,0.0,18.0
2016,3113107,MG,99.7,30.0,0.0,11.76,30.5
2016,3130408,MG,100.0,90.32,96.67,6.67,50.0
2016,3140407,MG,99.9,66.81,0.0,0.0,2.5
2016,3157336,MG,100.0,70.0,0.0,30.0,90.0
2016,3159100,MG,100.0,50.0,0.0,30.0,40.0
2016,3161908,MG,100.0,100.0,0.0,33.8,90.0
2016,3165602,MG,99.2,60.0,0.0,74.23,14.0
2016,3114600,MG,100.0,77.67,0.0,0.0,6.0
2016,3115359,MG,93.6,72.98,75.0,62.92,34.0
2016,3121100,MG,100.0,90.58,0.0,0.0,41.0
2016,2506202,PB,0.0,100.0,100.0,48.42,2.85
2016,2509602,PB,0.0,100.0,0.33,27.72,12.6
2016,3155009,MG,100.0,82.35,100.0,0.0,10.0
2016,3302809,RJ,99.0,19.98,0.0,11.53,119.0
2016,3101201,MG,95.1,13.74,0.0,22.0,30.0
2016,3104403,MG,100.0,97.37,64.86,12.04,8.9
2016,3132602,MG,86.4,100.0,0.0,50.16,12.97
2016,3166402,MG,100.0,85.09,0.0,3.6,13.62
2016,3167400,MG,100.0,74.0,0.0,0.0,54.6
2016,3140308,MG,44.1,77.59,0.0,0.0,32.0
2016,4115507,PR,98.5,3.33,0.0,33.33,10.0
2016,3108701,MG,95.7,80.95,0.0,4.55,16.0
2016,3126950,MG,99.4,93.33,0.0,0.0,4.0
2016,3162302,MG,99.8,88.89,0.0,5.26,12.5
2016,5107198,MT,100.0,54.0,0.0,0.0,14.33
2016,2515005,PB,100.0,83.72,0.0,2.27,10.0
2016,3158706,MG,99.5,100.0,0.0,0.0,9.2
2016,3103603,MG,99.9,100.0,0.0,25.0,13.0
2016,4317251,RS,100.0,93.7,16.0,16.67,70.07
2016,2927101,BA,85.1,62.91,0.0,28.02,24.0
2016,3116001,MG,100.0,14.71,0.0,14.14,30.0
2016,3164407,MG,100.0,100.0,0.0,0.0,30.0
2016,5216304,GO,100.0,100.0,80.0,48.98,100.0
2016,5220405,GO,89.9,95.24,0.0,20.27,80.0
2016,3156205,MG,98.5,87.36,0.0,0.0,15.0
2016,3120508,MG,100.0,82.53,0.0,8.0,44.5
2016,1500602,PA,39.8,80.0,100.0,0.0,195.92
2016,2508703,PB,95.7,72.29,0.0,1.22,18.2
2016,3167806,MG,100.0,79.91,0.0,54.73,23.0
2016,3100401,MG,96.5,100.0,0.0,90.09,21.0
2016,3123007,MG,96.0,79.01,0.0,0.0,32.0
2016,3146107,MG,87.8,100.0,0.0,50.0,527.12
2016,3169000,MG,100.0,80.07,0.0,0.13,47.0
2016,1600402,AP,24.5,14.93,0.0,87.29,26.46
2016,3512902,SP,100.0,83.38,100.0,0.0,63.55
2016,1600501,AP,10.7,13.05,0.0,72.92,16.8
2016,3302254,RJ,98.3,62.76,0.0,50.51,106.6
2016,4311429,RS,100.0,80.0,0.0,0.0,250.0
2016,2507002,PB,0.0,11.55,100.0,51.56,20.47
2016,2513356,PB,99.8,81.25,0.0,20.0,7.0
2016,3121308,MG,87.8,100.0,0.0,47.45,20.82
2016,3122801,MG,97.5,30.28,0.0,0.0,5.35
2016,3533254,SP,99.0,90.0,77.78,0.0,13.1
2016,3121704,MG,98.2,100.0,0.0,44.45,7.0
2016,3167509,MG,49.5,23.08,0.0,55.68,14.0
2016,3132800,MG,100.0,100.0,75.0,0.0,10.01
2016,2512036,PB,72.2,100.0,55.56,6.7,1.86
2016,2516755,PB,100.0,0.11,0.0,20.0,5.23
2016,1508126,PA,95.4,0.02,0.0,0.0,52.0
2016,3141702,MG,100.0,27.78,0.0,0.0,6.0
2016,3149002,MG,100.0,100.0,38.55,37.56,6.0
2016,3149606,MG,100.0,66.92,38.2,30.0,22.0
2016,1506351,PA,87.6,0.86,0.0,0.0,50.0
2016,3123403,MG,92.5,25.81,0.0,61.09,10.8
2016,3145505,MG,100.0,93.75,0.0,25.0,14.5
2016,3166204,MG,84.1,40.0,25.0,0.0,150.0
2016,3153004,MG,94.3,97.41,0.0,63.79,24.3
2017,2709301,AL,99.9,39.32,83.33,52.64,134.6
2017,2918803,BA,78.1,61.07,100.0,17.95,19.82
2017,2931202,BA,88.2,65.52,0.0,9.34,38.94
2017,2931905,BA,100.0,45.63,100.0,30.84,82.73
2017,2309300,CE,99.8,5.95,89.29,23.64,100.0
2017,3200706,ES,93.8,87.63,0.0,34.99,32.51
2017,3205101,ES,77.8,33.07,98.94,49.47,264.19
2017,5213756,GO,100.0,52.07,100.0,22.1,66.34
2017,5217104,GO,100.0,93.87,100.0,23.73,123.46
2017,3153509,MG,89.1,100.0,0.0,29.53,19.38
2017,3102209,MG,100.0,100.0,0.0,12.55,7.67
2017,3104007,MG,95.8,77.43,100.0,28.31,644.61
2017,3137601,MG,93.6,38.12,100.0,36.37,517.6
2017,3145208,MG,89.9,82.09,80.59,31.48,393.13
2017,3146750,MG,100.0,100.0,0.0,15.22,16.78
2017,3162955,MG,100.0,53.45,100.0,58.55,111.89
2017,5006309,MS,97.3,56.97,100.0,33.52,197.45
2017,5101704,MT,100.0,28.1,0.0,8.7,76.0
2017,5103601,MT,92.2,1.75,100.0,57.22,63.0
2017,2512002,PB,100.0,100.0,0.0,12.67,12.8
2017,2600104,PE,100.0,61.44,0.0,44.18,105.91
2017,2616407,PE,90.2,28.87,100.0,42.11,315.7
2017,4104204,PR,100.0,56.14,100.0,32.04,655.53
2017,4105201,PR,100.0,1.3,100.0,35.82,44.49
2017,4105706,PR,100.0,77.3,100.0,28.35,127.45
2017,4111506,PR,100.0,17.66,100.0,21.16,204.88
2017,4113601,PR,100.0,57.5,100.0,2.44,37.0
2017,4116208,PR,100.0,60.09,100.0,42.83,121.0
2017,4122651,PR,100.0,63.08,100.0,22.87,21.37
2017,4128534,PR,100.0,5.36,100.0,19.86,47.55
2017,2411502,RN,84.8,18.13,100.0,63.76,47.78
2017,1100106,RO,48.7,21.03,100.0,52.12,132.63
2017,1100205,RO,34.9,12.73,19.99,77.11,939.14
2017,4304630,RS,100.0,37.77,100.0,9.74,359.78
2017,4304804,RS,100.0,44.15,0.0,18.15,101.83
2017,4306130,RS,100.0,9.16,0.0,51.49,5.5
2017,4209102,SC,98.6,25.31,100.0,46.31,2161.99
2017,3500204,SP,100.0,100.0,100.0,12.37,23.96
2017,3503158,SP,100.0,84.98,100.0,4.96,12.37
2017,3517208,SP,100.0,97.39,100.0,9.29,49.99
2017,3523107,SP,100.0,52.72,14.57,45.76,878.97
2017,3527108,SP,100.0,91.27,100.0,17.2,237.99
2017,3527256,SP,100.0,100.0,100.0,16.45,9.53
2017,3529708,SP,89.7,97.3,100.0,23.95,73.7
2017,3532207,SP,100.0,100.0,100.0,6.98,34.22
2017,3540705,SP,100.0,84.2,15.97,30.24,307.7
2017,3543105,SP,94.8,99.39,100.0,25.85,15.78
2017,3547700,SP,98.4,99.26,100.0,21.86,69.53
2017,3551108,SP,100.0,58.67,0.0,17.13,85.18
2017,2700706,AL,80.0,29.83,100.0,69.69,75.0
2017,2929008,BA,92.9,77.0,100.0,14.43,41.17
2017,2309003,CE,88.9,13.52,100.0,27.54,30.3
2017,2309458,CE,58.3,14.24,100.0,19.31,41.98
2017,2310100,CE,74.3,25.09,100.0,2.27,17.17
2017,2313302,CE,86.0,10.39,100.0,38.6,97.21
2017,3205150,ES,88.8,100.0,0.0,15.69,28.25
2017,5211404,GO,99.4,85.91,100.0,25.86,27.97
2017,5213103,GO,100.0,100.0,0.0,29.65,326.0
2017,5219308,GO,100.0,100.0,99.98,32.63,229.25
2017,2112852,MA,93.1,50.0,83.33,0.0,12.0
2017,3101607,MG,89.8,77.65,70.46,27.2,321.38
2017,3104452,MG,98.1,85.02,0.0,8.43,9.58
2017,3123528,MG,70.2,100.0,0.0,21.73,7.61
2017,3124807,MG,84.2,42.38,0.0,24.73,39.9
2017,3127057,MG,100.0,73.62,100.0,25.93,19.0
2017,3135209,MG,86.4,18.13,100.0,23.19,234.12
2017,3158003,MG,87.4,80.45,0.0,24.49,25.61
2017,3163003,MG,81.5,38.48,0.0,35.65,7.21
2017,3166501,MG,85.3,58.49,0.0,25.68,9.54
2017,5001003,MS,99.3,15.97,100.0,35.72,152.74
2017,5003702,MS,99.4,59.76,100.0,53.02,1293.52
2017,5006200,MS,99.4,8.88,100.0,13.6,329.76
2017,5103502,MT,100.0,15.6,100.0,33.87,75.57
2017,2608206,PE,100.0,46.73,0.0,50.42,41.02
2017,2613701,PE,77.8,17.16,100.0,68.5,228.01
2017,4103701,PR,100.0,85.51,100.0,41.44,360.24
2017,4107751,PR,100.0,11.83,100.0,40.03,69.65
2017,4109005,PR,100.0,0.12,100.0,27.46,23.05
2017,4111258,PR,100.0,20.82,100.0,57.56,69.94
2017,4120101,PR,100.0,78.71,100.0,54.58,28.03
2017,4126603,PR,100.0,68.09,100.0,24.39,134.49
2017,3304805,RJ,79.9,97.72,0.0,52.23,73.0
2017,2402501,RN,63.7,65.71,100.0,65.68,11.03
2017,2406700,RN,91.2,60.95,100.0,21.74,50.16
2017,4300604,RS,100.0,18.24,97.27,28.48,599.95
2017,4205506,SC,93.4,11.4,100.0,51.22,155.0
2017,3502101,SP,100.0,100.0,100.0,36.62,259.01
2017,3509908,SP,95.7,80.41,100.0,25.45,111.26
2017,3525300,SP,100.0,100.0,94.51,50.91,876.0
2017,3526803,SP,100.0,87.41,86.7,33.45,340.06
2017,3529104,SP,100.0,99.53,100.0,12.54,8.58
2017,3531605,SP,100.0,79.67,100.0,0.0,26.4
2017,3532108,SP,99.7,65.0,100.0,1.64,16.1
2017,3541703,SP,96.9,100.0,100.0,25.18,59.3
2017,2700607,AL,97.7,4.97,100.0,60.7,51.0
2017,2707701,AL,91.4,16.79,100.0,68.8,192.5
2017,2910800,BA,100.0,86.58,100.0,49.03,2272.24
2017,2301950,CE,73.8,14.18,100.0,-0.05,113.32
2017,2302602,CE,99.2,30.0,66.64,7.04,145.0
2017,2310407,CE,85.4,13.76,100.0,23.37,21.44
2017,5205109,GO,100.0,80.0,100.0,45.06,470.0
2017,5213053,GO,100.0,84.16,100.0,40.21,8.82
2017,5219753,GO,100.0,59.63,100.0,35.17,201.93
2017,3100708,MG,97.7,100.0,100.0,16.01,11.14
2017,3100807,MG,99.3,46.39,0.0,29.84,15.5
2017,3106606,MG,97.2,65.7,0.0,25.93,12.1
2017,3117702,MG,87.8,95.01,0.0,36.98,65.74
2017,3126000,MG,100.0,100.0,0.0,39.88,49.95
2017,3126406,MG,96.0,38.0,0.0,3.85,39.0
2017,3127107,MG,84.9,80.31,100.0,25.68,195.2
2017,3134202,MG,100.0,79.84,98.36,37.43,545.73
2017,3138658,MG,76.1,18.1,100.0,18.82,26.74
